Date,Open,High,Low,Close,Adj Close,Volume
9/28/2010,144000,146000,144000,450152.0044,117625.1094,379789
9/29/2010,143500,146500,143500,450152.6848,119667.2031,366852
9/30/2010,146000,146500,144000,450155.1209,119258.7891,339546
10/01/2010,147500,147500,145000,450155.2492,119258.7891,197423
10/04/2010,146000,150000,145000,450155.3187,121300.8906,361212
10/05/2010,150000,152000,149500,450161.2081,124159.8359,496852
10/06/2010,150500,152000,149000,450161.3457,123751.4297,297722
10/07/2010,150000,155000,150000,450170.7936,125793.5078,406339
10/08/2010,155000,155000,152000,450180.1742,124976.6797,310407
10/11/2010,153500,155000,151000,450189.4593,123751.4297,270230
10/12/2010,152000,154500,152000,450196.8204,125793.5078,297646
10/13/2010,152000,153500,150500,450199.3484,123342.9766,318972
10/14/2010,151000,152000,149000,450209.0463,122117.6953,273343
10/15/2010,149000,154000,149000,450210.9122,125385.1094,365930
10/18/2010,152000,153000,148500,450218.4834,121709.3047,374037
10/19/2010,148500,150500,147000,450226.9773,120892.4531,466520
10/20/2010,146500,147500,142000,450229.4376,117216.7031,739237
10/21/2010,142000,144000,141500,450232.8984,116399.8516,242036
10/22/2010,143000,144000,142000,450234.8757,116399.8516,359029
10/25/2010,141500,142000,138500,450235.6103,113540.8984,807340
10/26/2010,138500,139000,135500,450244.5309,110681.9453,482711
10/27/2010,136500,140500,136500,450247.257,113949.3203,346710
10/28/2010,140500,142000,138500,450255.177,113540.8984,284228
10/29/2010,138000,138500,136500,450257.2823,111498.7891,421047
11/01/2010,136000,137500,135000,450259.4444,110273.5313,529746
11/02/2010,136500,137500,135000,450265.6747,110681.9453,397771
11/03/2010,135500,136500,134500,450268.0217,109865.1172,314839
11/04/2010,135000,135500,132000,450271.1659,108639.875,630692
11/05/2010,132500,136000,132500,450276.3581,109865.1172,389055
11/08/2010,134000,135000,131500,450277.5117,107823.0156,462176
11/09/2010,133000,134500,133000,450281.7134,108639.875,310458
11/10/2010,133000,135000,132000,450291.519,109048.2734,355717
11/11/2010,134500,137000,134000,450300.5942,110273.5313,500528
11/12/2010,136000,137000,134500,450306.0635,110273.5313,342299
11/15/2010,136000,136500,135000,450311.9059,111090.3672,346406
11/16/2010,136000,137500,135000,450315.4927,111498.7891,474129
11/17/2010,136500,139500,135000,450325.1436,113949.3203,1734508
11/18/2010,137500,138500,136500,450330.5261,112724.0391,507997
11/19/2010,138500,139000,136500,450339.5056,112724.0391,419054
11/22/2010,138000,139500,137500,450344.3703,113132.4688,352778
11/23/2010,138500,139500,137500,450344.3929,113949.3203,608452
11/24/2010,138500,141500,138500,450346.6694,113949.3203,598656
11/26/2010,139500,140500,137500,450351.7015,113540.8984,578177
11/29/2010,138500,140000,138000,450361.4639,113540.8984,350588
11/30/2010,138000,138500,135500,450370.1732,110681.9453,476958
12/01/2010,135500,138500,135000,450370.6195,113132.4688,431039
12/02/2010,138000,139500,135000,450373.9192,110681.9453,409607
12/03/2010,135500,136000,133500,450375.8473,109865.1172,399199
12/06/2010,136000,136500,133500,450375.9655,109865.1172,328695
12/07/2010,136000,138500,135500,450378.4601,111498.7891,305307
12/08/2010,136500,139000,135500,450381.3499,112724.0391,353879
12/09/2010,138500,141500,138500,450384.5871,114357.7266,413267
12/10/2010,140500,141500,140000,450389.4164,115174.5938,273960
12/13/2010,140500,142000,134500,450390.8442,113949.3203,901574
12/14/2010,141000,144000,139500,450396.7977,115583.0156,1031506
12/15/2010,141500,142000,138500,450398.4148,113540.8984,570526
12/16/2010,140000,140000,137500,450400.4875,114363.6641,436045
12/17/2010,138000,138500,135500,450407.6924,111483.9844,2700499
12/20/2010,136500,138000,136000,450408.149,112718.1406,388387
12/21/2010,138000,139500,137000,450418.0954,112718.1406,518981
12/22/2010,136500,137000,134500,450423.8315,111072.6094,389267
12/23/2010,134000,134500,129000,450424.6101,106958.8125,1098353
12/27/2010,131500,132500,130500,450425.0585,107781.5781,351312
12/28/2010,131000,133000,129000,450432.3536,107370.2031,472095
12/29/2010,130500,132000,130500,450440.6101,107781.5781,395952
12/30/2010,131500,133000,131000,450441.1248,108604.3359,401323
12/31/2010,133000,135500,132500,450441.7154,111483.9844,567236
01/03/2011,134000,134500,131000,450444.3633,108192.9609,688220
01/04/2011,132000,134000,132000,450448.1951,109427.1094,608594
01/05/2011,133000,134000,131000,450452.4743,108604.3359,417748
01/06/2011,131500,132000,130000,450462.0435,106958.8125,630163
01/07/2011,129500,131000,129000,450463.7385,106547.4453,513880
01/10/2011,130000,131000,128500,450467.2662,106958.8125,459440
01/11/2011,130000,130500,129000,450472.7249,106136.0547,364418
01/12/2011,129500,136000,129500,450476.661,111483.9844,1182857
1/13/2011,135000,139500,134000,450485.9336,111895.3672,1125762
1/14/2011,137000,137500,135000,450485.9983,112718.1406,450182
1/18/2011,137500,138000,135000,450488.7088,111895.3672,451570
1/19/2011,135000,136000,132000,450498.6227,108604.3359,698032
1/20/2011,132500,136000,132500,450502.2268,111483.9844,510753
1/21/2011,135500,135500,133000,450511.559,110249.8672,383193
1/24/2011,133000,134000,130500,450512.8919,108604.3359,393748
1/25/2011,132500,133000,129500,450518.6377,107370.2031,552854
1/26/2011,130500,133000,130500,450522.2547,109427.1094,432472
1/27/2011,134000,134000,132000,450531.267,109427.1094,367241
1/28/2011,135000,137000,134500,450540.0744,112306.7578,590729
1/31/2011,135500,137000,134000,450541.3594,110249.8672,495316
02/01/2011,134000,135000,133500,450548.6598,110661.2344,340296
02/02/2011,135000,136000,134500,450550.7439,111895.3672,441448
02/03/2011,136000,137000,133000,450559.0279,109427.1094,564040
02/04/2011,133500,135000,133000,450563.7162,111072.6094,456621
02/07/2011,134500,135000,132000,450571.0385,109015.7188,501557
02/08/2011,133000,134000,132000,450575.4753,109015.7188,375138
02/09/2011,132500,133000,131000,450577.0377,108604.3359,400250
02/10/2011,133000,134500,132000,450585.359,109015.7188,421660
02/11/2011,132000,135500,131500,450595.2953,111483.9844,725511
2/14/2011,136000,138000,134000,450596.631,112306.7578,880226
2/15/2011,136500,137000,135000,450604.1027,111483.9844,426273
2/16/2011,134000,134500,133000,450611.3762,110249.8672,328229
2/17/2011,133500,135000,132500,450615.9637,109015.7188,331306
2/18/2011,132000,133500,131000,450623.0328,109427.1094,621524
2/22/2011,133000,133500,131500,450625.4857,108192.9609,572941
2/23/2011,132500,136500,132000,450629.7366,111072.6094,1129376
2/24/2011,136000,139000,136000,450634.3026,114363.6641,681920
2/25/2011,138500,140000,138000,450640.0434,114775.0469,455216
2/28/2011,139500,140500,138000,450647.6706,114363.6641,515978
03/01/2011,139000,140000,136500,450651.7007,114363.6641,604332
03/02/2011,138000,140000,137500,450655.2586,114775.0469,430914
03/03/2011,138500,139500,137500,450664.1407,113952.2734,447847
03/04/2011,140000,140500,138000,450664.8001,113952.2734,560421
03/07/2011,137000,139500,136000,450673.9505,112718.1406,536712
03/08/2011,137000,139500,136500,450682.9594,113952.2734,517081
03/09/2011,137500,138500,136500,450690.2844,113540.8828,464658
03/10/2011,138000,139500,137500,450691.6095,113540.8828,360424
03/11/2011,139500,142000,139000,450697.6754,116831.9375,595938
3/14/2011,140500,141500,139000,450698.5152,115597.8125,444564
3/15/2011,140000,142000,138500,450699.1217,116420.5781,451975
3/16/2011,141000,141500,138000,450705.9692,113952.2734,513300
3/17/2011,138500,139500,138000,450713.5598,114775.0469,473726
3/18/2011,138500,139500,135000,450716.8087,111483.9844,617732
3/21/2011,138500,141000,137500,450723.874,114363.6641,707562
3/22/2011,137500,140500,136500,450730.6655,115186.4063,549606
3/23/2011,139000,140000,138500,450733.8111,114363.6641,271808
3/24/2011,138500,139000,135500,450741.8919,112306.7578,449894
3/25/2011,134000,135000,131000,450743.6446,109838.4844,687120
3/28/2011,135000,135500,133500,450751.2269,110661.2344,355273
3/29/2011,134500,137000,133500,450754.28,112306.7578,418529
3/30/2011,136500,137000,133500,450754.8403,110249.8672,444173
3/31/2011,133500,135000,133000,450762.1304,109427.1094,385561
04/01/2011,134500,136500,133000,450765.6982,109427.1094,552827
04/04/2011,133500,135500,132500,450772.6158,110661.2344,357363
04/05/2011,134500,135500,132500,450774.682,109427.1094,474445
04/06/2011,133500,134000,131500,450779.5732,108604.3359,411425
04/07/2011,132500,135000,132000,450784.5187,109838.4844,375157
04/08/2011,134500,134500,133500,450793.5207,110661.2344,256889
04/11/2011,135000,139500,134500,450793.5788,113540.8828,863431
04/12/2011,137500,138500,135000,450802.4852,113129.5234,551856
4/13/2011,139000,139500,135500,450805.335,113540.8828,503571
4/14/2011,138000,141500,137500,450810.7588,115597.8125,708752
4/15/2011,139000,141000,139000,450813.0315,115186.4063,394472
4/18/2011,141000,141500,140000,450821.4844,116420.5781,436941
4/19/2011,141000,141500,139500,450829.9117,114775.0469,655976
4/20/2011,139500,140000,136000,450838.9008,112306.7578,520972
4/21/2011,136500,137000,135500,450839.7693,111895.3672,345493
4/25/2011,137500,138000,136000,450843.7314,112718.1406,388228
4/26/2011,137500,139500,137000,450849.5548,113952.2734,341446
4/27/2011,138000,140000,130500,450857.0784,110249.8672,1054746
4/28/2011,135000,135000,129000,450859.4066,106136.0547,1253550
4/29/2011,130000,132000,130000,450864.212,108192.9609,571291
05/02/2011,132000,134000,131000,450872.8732,108604.3359,369913
05/03/2011,131500,132000,129500,450873.5535,107370.2031,416685
05/04/2011,130500,133500,130000,450874.1663,107781.5781,379475
05/05/2011,131000,133000,131000,450880.7175,108604.3359,217101
05/06/2011,131500,132000,129500,450886.5341,106547.4453,282286
05/09/2011,130000,133500,129500,450894.9012,109838.4844,392922
05/10/2011,133500,134500,132500,450899.2207,109838.4844,366844
05/11/2011,134500,135000,132500,450902.0844,110249.8672,292727
05/12/2011,133500,136000,133000,450907.1577,111072.6094,340767
5/13/2011,135500,136000,134500,450908.341,111895.3672,180033
5/16/2011,135000,136000,133500,450911.743,111072.6094,256341
5/17/2011,133000,135500,133000,450919.312,110661.2344,312216
5/18/2011,133500,134500,132500,450921.9011,109427.1094,1188767
5/19/2011,133000,135500,132000,450931.4486,108604.3359,478362
5/20/2011,134000,136000,133000,450938.8458,109838.4844,403575
5/23/2011,134500,135500,133000,450945.8392,110249.8672,244209
5/24/2011,135500,137000,135000,450947.855,112306.7578,374760
5/25/2011,138000,138000,136500,450951.4146,112306.7578,279131
5/26/2011,138500,142000,138000,450956.4505,116831.9375,889649
5/27/2011,142000,145000,141000,450957.7777,118477.4531,647418
5/31/2011,146000,148000,143500,450967.3552,118888.8438,378077
06/01/2011,144500,145000,142500,450967.4245,119300.2188,283933
06/02/2011,144500,145000,142000,450972.0431,118066.0938,261384
06/03/2011,142000,143000,141000,450978.5062,116831.9375,285737
06/06/2011,141000,142000,139000,450978.9624,114775.0469,523767
06/07/2011,140000,142500,139500,450985.8663,116831.9375,293868
06/08/2011,141500,144000,141500,450991.4698,118066.0938,399511
06/09/2011,144500,144500,142500,450996.0044,118066.0938,310188
06/10/2011,143000,143000,141000,451003.4239,116831.9375,334338
6/13/2011,143000,144000,142000,451010.1843,118477.4531,357914
6/14/2011,143500,145000,143500,451014.6624,118888.8438,206099
6/15/2011,144500,145000,144000,451016.8675,118888.8438,337224
6/16/2011,142500,144000,141500,451021.658,120569.2422,377265
6/17/2011,142500,146000,142000,451026.5333,122669.7656,381283
6/20/2011,146000,150500,145500,451028.7117,126030.5781,545854
6/21/2011,151000,154000,150000,451029.363,128551.1953,723246
6/22/2011,152500,155000,152000,451038.9384,129391.3828,601826
6/23/2011,154000,154500,152000,451044.2037,128971.2969,391604
6/24/2011,152000,153000,149500,451050.2715,126870.7578,366091
6/27/2011,151000,151500,149500,451050.413,126450.6719,325146
6/28/2011,150500,153000,150500,451057.2655,127710.9609,411333
6/29/2011,150500,150500,147500,451057.3249,124770.2734,675973
6/30/2011,148000,151000,147500,451064.1311,124350.1641,433867
07/01/2011,149000,150000,148500,451069.2568,125190.3672,293211
07/05/2011,148500,151000,148500,451077.6239,126450.6719,316413
07/06/2011,150000,154000,149500,451082.8738,128971.2969,487662
07/07/2011,153000,155500,151000,451092.1881,129391.3828,395088
07/08/2011,153000,153500,151000,451095.0218,127710.9609,255111
07/11/2011,150500,153500,150000,451096.7106,128551.1953,310228
07/12/2011,151500,152000,148500,451100.7584,125190.3672,424036
7/13/2011,149500,149500,145500,451108.236,123089.875,518186
7/14/2011,146500,147500,141500,451117.7577,119308.9375,749465
7/15/2011,143500,143500,139500,451120.014,119729.0469,632413
7/18/2011,141500,142500,139000,451125.9641,117208.4375,574213
7/19/2011,140000,141000,139000,451130.202,117208.4375,446549
7/20/2011,140000,140000,135500,451133.9149,114267.7109,610731
7/21/2011,136500,139000,136000,451136.0842,115528.0234,453051
7/22/2011,139000,139500,136000,451141.7006,114687.8047,293891
7/25/2011,138000,140000,137500,451143.9843,116788.3359,395508
7/26/2011,138500,139500,137000,451149.0264,116788.3359,415346
7/27/2011,139500,141000,137500,451156.7074,117628.5313,513611
7/28/2011,141000,141500,139000,451157.407,118468.7422,330000
7/29/2011,141500,141500,139000,451163.0845,117208.4375,320997
08/01/2011,140000,140500,139500,451163.7341,117628.5313,295126
08/02/2011,141500,146500,141500,451165.7395,122249.6875,682399
08/03/2011,146500,151500,146500,451167.6241,126450.6719,991329
08/04/2011,149500,151000,148000,451177.0722,126450.6719,484244
08/05/2011,149500,151000,149500,451185.5301,126030.5781,239916
08/08/2011,150000,151500,149000,451186.8016,126870.7578,324845
08/09/2011,150000,151000,147000,451188.369,125610.4688,423978
08/10/2011,150500,150500,145000,451190.7976,122669.7656,790326
08/11/2011,147000,148500,146500,451198.918,124350.1641,248236
08/12/2011,148500,149000,146500,451208.161,124770.2734,183801
8/15/2011,148500,150000,146500,451218,125610.4688,476960
8/16/2011,149000,150500,148500,451226.4317,124770.2734,660227
8/17/2011,147000,148000,141000,451232.384,119308.9375,774281
8/18/2011,141500,145000,140000,451233.1483,121829.5547,568168
8/19/2011,143000,146000,143000,451240.8869,120989.3438,361237
8/22/2011,144000,144500,141500,451243.1255,121409.4531,430524
8/23/2011,144500,145500,143500,451252.8543,121829.5547,516356
8/24/2011,145000,146500,143500,451257.6584,122669.7656,418788
8/25/2011,145500,147000,145000,451265.7631,122669.7656,346033
8/26/2011,147000,149500,146500,451275.5683,125190.3672,402984
8/29/2011,148500,149500,147500,451278.4514,125610.4688,415972
8/30/2011,151500,152500,149000,451283.8895,127290.8594,511511
8/31/2011,152500,152500,150000,451287.6605,127290.8594,384871
09/01/2011,152500,157000,151500,451294.2659,131491.9219,753898
09/02/2011,158000,171000,157500,451299.6042,142834.6563,2100147
09/06/2011,167500,170500,165500,451302.7493,142834.6563,1095061
09/07/2011,168500,169000,165000,451304.0957,138633.6406,786599
09/08/2011,164000,167000,162000,451308.1793,137793.4531,619369
09/09/2011,162000,163000,159000,451318.1555,136113.0156,556569
09/12/2011,162000,163000,158500,451327.5429,134432.625,528384
9/13/2011,159500,160500,155500,451333.9045,131071.8125,594310
9/14/2011,156500,160000,156500,451335.7273,133172.2813,541928
9/15/2011,159500,160500,156000,451345.3043,132332.0938,518427
9/16/2011,156500,157000,153000,451349.9069,131491.9219,568863
9/19/2011,154000,155000,150000,451352.0887,127710.9609,693275
9/20/2011,152500,152500,147000,451354.3098,126030.5781,738030
9/21/2011,149500,150000,147500,451363.2642,124350.1641,543682
9/22/2011,148000,149500,144000,451366.722,121409.4531,814773
9/23/2011,145000,147500,144500,451367.4755,122669.7656,372373
9/26/2011,145000,145000,142500,451372.697,119729.0469,460813
9/27/2011,143000,144500,141500,451373.6653,118888.8438,467523
9/28/2011,143000,144500,141000,451375.1624,119729.0469,537212
9/29/2011,141500,143000,141000,451383.1546,119729.0469,235481
9/30/2011,142500,144000,141000,451386.112,120989.3438,354807
10/03/2011,144500,144500,141000,451389.2231,118468.7422,512212
10/04/2011,140000,140500,136500,451393.3843,115107.8984,1028582
10/05/2011,137000,142000,137000,451393.8031,118888.8438,837678
10/06/2011,142000,143000,141000,451401.8498,118888.8438,520179
10/07/2011,141000,141500,139500,451405.299,118888.8438,474698
10/10/2011,142500,146500,142000,451407.8644,121409.4531,670239
10/11/2011,145000,152000,144500,451410.3734,126870.7578,1288277
10/12/2011,150000,151000,146500,451415.088,123509.9531,747891
10/13/2011,144000,146000,142500,451415.9248,120989.3438,686242
10/14/2011,143000,152000,143000,451416.3171,126870.7578,883476
10/17/2011,150500,153000,149500,451422.4647,127710.9609,559335
10/18/2011,152000,158000,150500,451431.3858,132752.1875,754482
10/19/2011,157000,160500,155500,451435.9174,131491.9219,902973
10/20/2011,159000,159000,156500,451438.7086,132332.0938,683676
10/21/2011,156000,157000,153500,451443.2727,130231.5938,546718
10/24/2011,153000,156000,152000,451445.5099,129391.3828,320821
10/25/2011,155000,158000,154500,451448.1141,132332.0938,479777
10/26/2011,156000,159000,155000,451449.3806,133172.2813,344159
10/27/2011,158000,166500,157500,451452.5579,138633.6406,1274106
10/28/2011,167000,171000,160000,451456.8956,142834.6563,1889722
10/31/2011,169000,171000,167000,451463.7602,142834.6563,679426
11/01/2011,170000,173000,169000,451471.9647,142834.6563,649405
11/02/2011,168500,170000,163500,451480.8473,137793.4531,876331
11/03/2011,164500,167000,163500,451481.52,138633.6406,627476
11/04/2011,165500,166500,163000,451485.9431,137373.3438,487868
11/07/2011,163000,165000,161500,451486.8412,136113.0156,405130
11/08/2011,162500,165500,161000,451494.3376,137793.4531,393584
11/09/2011,162500,166000,162500,451499.4632,136953.2344,568084
11/10/2011,162500,166500,162500,451501.9201,139053.7344,439229
11/11/2011,164500,165000,160500,451509.6407,136953.2344,571120
11/14/2011,163500,165500,161000,451515.9438,135692.9375,371037
11/15/2011,160000,160000,157000,451518.23,133592.4063,746365
11/16/2011,159000,161000,158500,451521.4995,134432.625,548233
11/17/2011,160000,161000,158500,451529.9417,134432.625,343795
11/18/2011,158000,163500,158000,451534.8931,136533.125,390351
11/21/2011,163000,167000,162000,451535.2311,138213.5313,548527
11/22/2011,165000,170000,164500,451536.5469,141994.4688,638693
11/23/2011,168000,169000,162000,451543.1352,136953.2344,668866
11/25/2011,163500,165000,162500,451546.4426,138633.6406,310581
11/28/2011,164500,168000,163500,451549.9483,140314.0313,335858
11/29/2011,166000,169000,165000,451552.4475,139893.9531,373530
11/30/2011,166000,166000,160000,451556.6647,134852.7188,557266
12/01/2011,162000,162000,160000,451565.9597,135692.9375,401279
12/02/2011,162000,166000,162000,451568.4631,137793.4531,292130
12/05/2011,163000,165000,162000,451577.225,137793.4531,211301
12/06/2011,163000,163500,160000,451585.7424,134852.7188,449056
12/07/2011,160000,162500,159500,451588.9856,134432.625,347569
12/08/2011,159500,162500,159000,451591.4786,136123.5938,400255
12/09/2011,159500,162000,158000,451599.23,134855.375,337644
12/12/2011,158500,164000,158000,451604.4608,138237.3125,392228
12/13/2011,162500,162500,157500,451612.2646,134009.8594,448579
12/14/2011,158000,159000,155000,451612.9541,131896.1563,533353
12/15/2011,156500,157000,155000,451621.1292,131473.4063,380091
12/16/2011,153500,154500,150500,451627.1869,128091.4531,857341
12/19/2011,151000,151500,147500,451631.3082,125132.2266,805494
12/20/2011,148500,150000,146500,451641.2431,125132.2266,592204
12/21/2011,149000,151000,148000,451647.597,125977.7422,592811
12/22/2011,150000,151500,148000,451653.5247,125977.7422,609170
12/23/2011,150000,154500,149500,451659.1261,130205.1875,776297
12/27/2011,153500,154000,149500,451659.4476,127245.9766,503286
12/28/2011,151000,151500,147000,451667.8803,125132.2266,531137
12/29/2011,148500,149500,147000,451669.1771,125554.9922,480211
12/30/2011,149000,149000,145000,451669.5491,125132.2266,482332
01/03/2012,148000,148000,146500,451677.8,124709.4922,303019
01/04/2012,148000,148000,144500,451683.532,122595.7891,558419
01/05/2012,145000,147500,144500,451686.014,123441.2734,769128
01/06/2012,147000,150000,146500,451688.3316,125132.2266,1000733
01/09/2012,148000,148500,144500,451689.5342,123864.0234,552184
01/10/2012,146500,150000,146500,451697.3288,126400.4922,857408
01/11/2012,149500,149500,144500,451698.7791,122595.7891,871600
01/12/2012,145000,147000,144500,451707.2201,123018.5313,415903
1/13/2012,146500,148000,145500,451714.1329,124709.4922,462222
1/17/2012,147500,149500,146000,451722.9682,125554.9922,643295
1/18/2012,148000,151000,147000,451724.419,126823.2266,520334
1/19/2012,150500,151000,148000,451731.6374,125132.2266,280334
1/20/2012,147000,147500,143500,451739.3181,121750.3047,655022
1/23/2012,145000,146000,144000,451747.8141,123441.2734,391355
1/24/2012,144500,146500,144000,451754.2251,122595.7891,576598
1/25/2012,143500,145500,141000,451762.8361,120059.3203,607681
1/26/2012,142500,146000,142000,451766.9057,122173.0234,319856
1/27/2012,145000,146000,143000,451773.9906,122173.0234,417168
1/30/2012,143000,144500,141500,451780.1045,121750.3047,250791
1/31/2012,144000,145500,143500,451781.5422,122173.0234,253371
02/01/2012,145000,148500,143500,451788.9497,125132.2266,430402
02/02/2012,148000,150000,145000,451797.752,124286.75,533818
02/03/2012,146500,147500,145500,451805.5842,123864.0234,245112
02/06/2012,146500,147000,143500,451813.512,121327.5547,505047
02/07/2012,143500,145500,143000,451820.6885,122173.0234,362052
02/08/2012,144000,146000,144000,451824.5402,122173.0234,319822
02/09/2012,143000,144500,142500,451830.8558,121750.3047,332462
02/10/2012,142500,144000,138500,451839.3014,120904.8125,762771
2/13/2012,142000,145000,139500,451846.9351,118791.0859,834907
2/14/2012,141000,143500,139500,451848.7231,120904.8125,541048
2/15/2012,140000,142500,139500,451850.5329,118368.3359,326756
2/16/2012,141000,142000,137000,451852.1498,116677.3672,546091
2/17/2012,138000,138500,133500,451859.9694,114986.375,694527
2/21/2012,138000,139000,137000,451863.9431,116677.3672,531212
2/22/2012,138000,138500,133000,451864.0752,114563.6328,637658
2/23/2012,134500,136500,133500,451870.4586,114140.8906,488905
2/24/2012,135000,137500,134500,451870.947,114986.375,379325
2/27/2012,136500,137500,133500,451873.5402,113295.4219,588704
2/28/2012,134000,137000,133000,451883.2786,115831.8594,904204
2/29/2012,135500,137000,134000,451886.1516,115409.1172,369517
03/01/2012,136500,137500,135500,451894.5855,115831.8594,415861
03/02/2012,136500,141000,136500,451901.9033,118368.3359,627903
03/05/2012,141000,143000,139500,451910.086,120059.3203,618904
03/06/2012,140500,142000,138500,451918.4877,119636.5703,467712
03/07/2012,141000,143000,140000,451919.6725,119213.8359,307434
03/08/2012,141000,141000,141000,280000.324,119213.8359,0
03/09/2012,146000,149000,145500,280008.7428,124709.4922,623568
03/12/2012,147000,148000,145000,280013.152,124286.75,541478
3/13/2012,148500,151000,147500,280016.5542,127245.9766,808779
3/14/2012,149500,152000,147500,280017.6642,127668.7109,886098
3/15/2012,151000,156500,151000,280024.5606,131050.6641,993821
3/16/2012,155000,156500,152500,280028.4674,132318.9063,576444
3/19/2012,155000,155500,152000,280038.0977,130627.9297,644646
3/20/2012,154500,155000,152000,280043.6981,129359.6953,521198
3/21/2012,153000,153500,148500,280051.7144,126400.4922,510688
3/22/2012,148000,153500,147000,280052.6343,127245.9766,695484
3/23/2012,152000,154000,150500,280062.2391,128091.4531,474052
3/26/2012,151500,152500,150500,280063.4218,128091.4531,227605
3/27/2012,151000,153000,150500,280067.9677,128091.4531,387789
3/28/2012,151500,152500,150000,280073.5926,127668.7109,357958
3/29/2012,150000,150500,146500,280075.5096,125554.9922,829299
3/30/2012,148500,160000,148000,280081.6838,134855.375,1550507
04/02/2012,159500,161500,156500,280091.6148,134009.8594,776439
04/03/2012,160000,160500,154500,280096.0832,131896.1563,540408
04/04/2012,157000,162000,156000,280097.8598,136123.5938,905364
04/05/2012,159000,162000,158500,280098.6591,135700.8906,601287
04/09/2012,159000,160500,158000,280108.3331,135278.125,353460
04/10/2012,161000,164000,159500,280117.0402,136546.3281,426678
04/11/2012,160000,163000,157500,280127.0039,134009.8594,530662
04/12/2012,157000,159500,153500,280134.5731,131050.6641,754723
