Date,Open,High,Low,Close,Adj Close,Volume
09/09/2010,168087.0847,168212.7952,168949.4803,449143.3583,20.709999,376200
09/10/2010,168984.0299,170703.9679,171546.898,449261.2008,20.17,386600
9/13/2010,169701.3025,170997.3241,172456.8925,449354.8394,20.719999,360800
9/14/2010,169710.0789,169990.7642,170836.5954,449412.6023,21.120001,654700
9/15/2010,170533.4817,172309.0204,173357.1152,449426.0586,21.98,684600
9/16/2010,170610.0458,170661.5292,170675.5688,449446.2007,20.940001,2684500
9/17/2010,171423.5718,172876.2154,174189.9662,449516.5375,20.23,1198500
9/20/2010,171479.6029,173205.7574,174029.6028,449549.9408,21.059999,947500
9/21/2010,171698.342,171835.982,173163.2877,449611.2384,20.77,796000
9/22/2010,171987.8255,173006.7296,174144.5454,449735.5665,19.870001,962900
9/23/2010,172173.0201,173847.0074,174129.4929,449877.2249,19.559999,668100
9/24/2010,172864.1269,173596.3917,174865.8855,449965.699,20.1,578900
9/27/2010,173202.455,174387.4922,174972.1677,450031.6456,20.530001,418600
9/28/2010,173782.4507,174216.9007,174587.1058,450067.7787,21.4,1214500
9/29/2010,174473.6774,175748.1264,176745.4598,450126.6417,21.98,1969300
9/30/2010,175192.4379,175241.584,175809.85,450249.4284,20.41,2195800
10/01/2010,175766.9985,177614.1629,178635.0268,450258.4514,20.6,597700
10/04/2010,176306.4759,177479.4638,178809.3918,450337.5942,20.99,643600
10/05/2010,177256.0757,178716.5181,180086.7045,450398.2421,21.120001,332000
10/06/2010,177645.1997,178085.9285,178503.1145,450453.4298,20.459999,313400
10/07/2010,178384.9669,178544.169,179898.2558,450501.021,20.43,141000
10/08/2010,178508.1666,180406.1862,181224.2958,450537.9936,20.43,267800
10/11/2010,178950.0187,179548.7645,179594.2779,450562.4819,20.24,171200
10/12/2010,179235.5817,179338.6501,180632.6514,450588.0948,20.24,244000
10/13/2010,180124.8064,180131.3435,180785.2038,450727.554,20.540001,318200
10/14/2010,181122.9216,183014.2743,183232.3369,450781.6851,20.75,294800
10/15/2010,181814.7136,182687.2597,183199.6863,450852.477,20.540001,284700
10/18/2010,181970.8713,183546.6912,183908.0483,450945.5135,20.23,162800
10/19/2010,182269.4599,183237.4093,183991.2913,451029.6428,20.049999,245200
10/20/2010,182760.7531,184096.9727,185569.9193,451175.6454,20.65,312500
10/21/2010,183228.9441,183980.5769,184729.348,451246.3204,20.75,417100
10/22/2010,184206.6552,184243.3501,185350.0997,451334.9345,20.719999,161100
10/25/2010,184217.5395,186121.2437,187415.9679,451383.1853,20.85,118500
10/26/2010,184388.1275,185793.7167,186486.5468,451392.3382,21.360001,660900
10/27/2010,184615.9818,185305.5047,185998.2949,451406.5173,21,356500
10/28/2010,185290.9694,187255.4058,187811.0832,451495.4409,21.190001,224200
10/29/2010,185722.6335,186987.44,187678.1059,451554.4685,21.84,280600
11/01/2010,186367.424,186564.2952,186801.4141,451585.5891,21.41,455800
11/02/2010,186493.2492,188127.3741,188904.2488,451642.0235,21.25,322500
11/03/2010,186638.6668,188577.7133,188900.3688,451664.0444,21.77,372600
11/04/2010,187496.8287,189114.0832,189938.3497,451757.3644,24.9,1874000
11/05/2010,187816.7569,188747.9189,189301.2906,451881.3666,24.440001,1011000
11/08/2010,188690.3307,189990.2099,190702.7106,452006.03,24.98,509500
11/09/2010,189251.1256,191069.8375,192152.4609,452115.0391,24.629999,956400
11/10/2010,189830.3847,190410.5889,190957.7789,452179.192,29.360001,3060500
11/11/2010,190421.9233,192321.5646,193450.7722,452277.6655,28.040001,1945300
11/12/2010,190945.7992,192643.9405,193329.612,452316.6469,29.84,2729100
11/15/2010,191278.3352,191969.4022,193223.1856,452342.6503,30.799999,2622900
11/16/2010,191556.1305,192825.6683,193931.9793,452402.6588,29.67,1347600
11/17/2010,191845.7911,193237.4647,193367.7835,452457.0707,29.49,750000
11/18/2010,192748.4799,193907.3777,194515.4008,452531.7804,29.889999,956100
11/19/2010,193384.3327,195226.478,195508.4931,452577.5167,30.99,1150500
11/22/2010,194289.5717,194707.9776,195128.2683,452653.1421,33.400002,1529700
11/23/2010,194413.5205,195692.1491,196846.6849,452794.1359,34.57,1577800
11/24/2010,195307.2017,196307.9432,196878.153,452917.4934,35.470001,1425000
11/26/2010,196297.9375,196817.5052,197724.2742,453002.0947,35.32,350600
11/29/2010,197278.896,198892.786,200096.3703,453138.1642,34.330002,1145600
11/30/2010,197679.6268,197734.0103,198263.4598,453171.199,35.330002,2222600
12/01/2010,197789.8039,198907.1529,199068.4415,453314.7632,34.349998,1299200
12/02/2010,197883.7329,199370.9536,200539.66,453454.4357,32.349998,2007000
12/03/2010,198278.0411,198822.0541,199594.3031,453462.9984,31.49,1160100
12/06/2010,198680.0329,200627.9576,200847.2388,453494.4261,30.309999,1274400
12/07/2010,199342.1583,199389.7031,200740.2245,453626.5323,31.559999,1311300
12/08/2010,200228.2794,200505.1617,200695.5115,453627.7003,32.369999,660000
12/09/2010,200485.7542,201277.6559,201746.5967,453746.6673,32.049999,406000
12/10/2010,201013.9386,202239.3586,203424.8542,453770.4719,31.52,429400
12/13/2010,201756.2443,203338.5975,203514.9648,453909.0544,30.549999,410400
12/14/2010,202478.6076,203116.562,204039.195,453927.9907,28.530001,1765700
12/15/2010,202649.1098,203193.0917,203206.2427,454069.9167,29.6,742900
12/16/2010,203261.5361,205250.1214,206215.212,454106.9199,30.809999,790100
12/17/2010,203877.8739,205514.1469,206565.5388,454252.5071,31.360001,813000
12/20/2010,204369.1369,205338.8018,206441.2822,454339.3579,31.700001,523400
12/21/2010,204786.2787,205382.9477,206599.9491,454354.8036,32.259998,777700
12/22/2010,205499.3408,207152.4616,208443.014,454430.3774,32.630001,833300
12/23/2010,205804.4985,207775.8361,207847.2537,454569.4291,30.09,1552600
12/27/2010,206404.2942,206895.0993,208004.5204,454655.9155,25.549999,9301900
12/28/2010,206515.4449,206766.5362,207673.3613,454798.0943,26.41,4056300
12/29/2010,206700.1739,207555.6242,207831.773,454818.4806,27.73,3319200
12/30/2010,207496.653,208908.0041,209720.4517,454819.4975,26.5,2041100
12/31/2010,208402.2647,209962.5369,211205.2726,454870.628,26.629999,1417900
01/03/2011,208559.6522,208637.6146,209693.8995,455001.4597,26.620001,1283000
01/04/2011,209474.6339,211262.576,212299.1212,455109.886,26.67,1187400
01/05/2011,209487.9928,209908.0099,210617.7519,455229.2298,26.83,1446700
01/06/2011,210425.4993,212332.8867,212497.6453,455352.2738,27.879999,2061200
01/07/2011,210506.0302,211620.8286,212688.7641,455404.2435,28.24,2247900
01/10/2011,210800.2249,211702.4762,211788.132,455533.3182,28.450001,1342700
01/11/2011,210803.5611,212144.0683,213383.9538,455609.1365,26.959999,1710200
01/12/2011,210900.8215,212464.9883,213835.6895,455740.0816,26.959999,964400
1/13/2011,211207.2966,212032.5493,213369.458,455873.1071,26.219999,723600
1/14/2011,211968.1705,212515.5426,213001.7486,455976.6698,25.75,1192000
1/18/2011,212858.89,213064.2348,213833.0101,456022.4052,25.639999,1621700
1/19/2011,213841.2344,215837.5563,217033.5088,456083.3281,24.030001,2371500
1/20/2011,213847.4458,214363.4648,215827.5758,456130.878,22.620001,2279900
1/21/2011,214214.6014,215803.0251,216669.1675,456193.7543,23.040001,1217000
1/24/2011,214572.0304,215348.7834,215438.7168,456212.1224,24.49,1645100
1/25/2011,215124.7397,216750.2283,216970.9249,456344.543,24.68,1271500
1/26/2011,215253.2801,216762.3213,217930.3822,456408.1892,24.75,1079900
1/27/2011,215885.956,216806.4728,217616.9756,456463.349,24.92,895700
1/28/2011,216597.6763,218201.4877,218759.9901,456592.0777,24.01,1048400
1/31/2011,217253.4527,218664.1181,219005.5042,456713.6187,24.1,830300
02/01/2011,217310.8944,217685.4843,218165.2939,456719.755,23.91,707800
02/02/2011,217723.0469,218184.0662,218834.5284,456766.3769,23.940001,569500
02/03/2011,217780.4986,218699.8763,219998.7813,456843.1046,23.629999,512000
02/04/2011,218289.5254,218751.7265,219133.5849,456889.8349,23.459999,544000
02/07/2011,219022.9139,220421.6457,220518.6341,456896.1259,23.07,895100
02/08/2011,219093.6202,221079.7875,221756.5369,457026.2247,24.49,3504900
02/09/2011,219735.0966,219872.4829,219905.9059,457076.4373,23.209999,2635600
02/10/2011,220117.362,220761.9991,221104.1413,457173.3228,23.219999,836100
02/11/2011,220146.6539,221752.6427,222587.0251,457285.2538,23.25,634500
2/14/2011,220541.9968,221887.7804,222820.2942,457358.0133,23.08,1283100
2/15/2011,221409.1402,223018.5044,223110.1331,457471.4547,22.84,953700
2/16/2011,221583.8139,221662.7912,222464.6327,457560.5649,24.73,4115100
2/17/2011,222368.3258,223375.4463,224279.6719,457669.9334,23.6,2618400
2/18/2011,223290.5074,223702.2836,224119.017,457688.8961,23.18,2370700
2/22/2011,223837.7304,224978.8112,226443.5291,457761.1921,21.870001,2064600
2/23/2011,223986.9352,224586.9819,224608.3244,457903.8991,21.83,1605600
2/24/2011,224142.1199,225060.6762,225781.4102,457920.908,22.530001,1055300
2/25/2011,224387.0141,225251.773,225802.1868,457936.8881,23.610001,1346300
2/28/2011,224467.8434,225584.3462,226131.5699,458068.8783,23.889999,1051200
03/01/2011,224586.6283,225375.0808,226375.9628,458216.4278,23.940001,1106400
03/02/2011,224614.3498,224702.5766,224753.7859,458364.8952,24.02,663300
03/03/2011,225291.7806,227199.3112,227212.6389,458464.0974,24.360001,640200
03/04/2011,226097.3719,227925.0122,229079.5578,458536.2498,24.950001,1580100
03/07/2011,226766.1947,227032.9769,228350.2288,458624.9638,24.940001,2033600
03/08/2011,226962.6332,228059.3325,228529.6599,458735.7471,24.66,1399900
03/09/2011,227287.4079,227375.3538,228303.1249,458845.2688,24.719999,924800
03/10/2011,228033.4571,229691.4788,230673.1987,458873.2545,24.01,1017000
03/11/2011,228355.2801,228780.8165,229972.0633,458888.4376,24.07,930800
3/14/2011,228596.9067,229348.426,230492.7254,458989.1597,23.25,1166000
3/15/2011,229424.2874,230233.1837,231358.4957,459008.0251,22.950001,1318800
3/16/2011,230154.519,230205.636,230530.4102,459092.7358,22.82,1169700
3/17/2011,231056.9483,231062.0146,231165.8994,459101.2788,22.809999,922600
3/18/2011,231617.9221,232403.4996,233546.6376,459190.5401,22.959999,687900
3/21/2011,232406.04,233215.5699,234044.429,459300.8411,22.73,411700
3/22/2011,232784.6332,234120.8129,234697.5982,459366.5326,22.190001,582900
3/23/2011,233529.6561,234869.0622,235691.0575,459384.4393,22.209999,422800
3/24/2011,234334.758,235379.6021,236791.8386,459475.5748,22.33,462200
3/25/2011,234499.7066,236355.3781,236794.1498,459572.3686,22.75,568000
3/28/2011,235282.6792,236354.5158,237344.1713,459694.8958,23.25,1058100
3/29/2011,236083.7119,236481.9135,237544.1452,459724.6717,23.92,755400
3/30/2011,236130.7935,236737.0313,236884.5348,459827.4708,23.709999,1223300
3/31/2011,236849.038,237080.8256,237382.5415,459844.9928,27.75,11517800
04/01/2011,237636.9881,239147.0141,240105.1355,459862.9481,26.66,2864800
04/04/2011,237786.395,238342.394,238749.7185,459899.1895,25.83,2609300
04/05/2011,238162.54,238466.7403,238858.5933,459957.5089,26.700001,3180900
04/06/2011,239101.0866,239542.3853,240427.7951,459980.1888,26.49,1288300
04/07/2011,239764.0586,240064.5199,241062.5599,460059.8647,27.24,2810300
04/08/2011,240655.2912,241019.1442,242487.9066,460161.645,26.49,1946400
04/11/2011,240902.6993,242346.0865,243205.8924,460210.2139,25.27,1369400
04/12/2011,241651.4501,242550.4379,243924.1465,460357.1218,24.65,1357400
4/13/2011,242262.2734,242398.1509,243826.5469,503571,24.93,1211500
4/14/2011,243180.5546,243686.9785,244654.3098,708752,25.139999,983400
4/15/2011,244022.8329,245859.0358,246716.8396,394472,25.58,943500
4/18/2011,244696.9366,245035.6495,245370.3119,436941,25.030001,1033900
4/19/2011,245693.4511,246374.3467,247400.0992,655976,25.16,548700
4/20/2011,246278.7458,246877.1772,247254.2454,520972,25.75,837200
4/21/2011,247177.0585,248904.8023,249105.3521,345493,26.74,1386100
4/25/2011,247281.1253,247442.7069,247741.945,388228,26.389999,800900
4/26/2011,247681.4992,249513.9138,249614.936,341446,26.93,1400000
4/27/2011,248568.6158,249076.1548,249125.3319,1054746,27.08,996900
4/28/2011,249521.2687,250178.3065,251406.5862,1253550,27.66,1600000
4/29/2011,250253.282,250267.4821,251587.8153,571291,27.6,726000
05/02/2011,250853.3929,251980.4188,252031.8766,369913,27.450001,784600
05/03/2011,251197.7068,252684.1505,252984.4783,416685,26.870001,913900
05/04/2011,251907.4643,253759.762,254666.0946,379475,26.690001,1044500
05/05/2011,252159.3574,253672.9176,255033.4318,217101,26.440001,1218500
05/06/2011,252528.2007,254469.2163,254934.8862,282286,27.120001,981700
05/09/2011,252962.9206,254518.0721,254832.5794,392922,27.91,916400
05/10/2011,253254.9312,254624.1647,254660.8955,366844,28.33,1535300
05/11/2011,254170.3409,254394.9247,254577.524,292727,27.07,962500
05/12/2011,254709.9008,255731.0049,257037.256,340767,27.67,628000
5/13/2011,254783.273,256078.3928,256447.5995,180033,27.549999,661500
5/16/2011,255244.1535,256099.4508,256931.1421,256341,26.6,755700
5/17/2011,255853.0739,256601.3692,256891.1293,312216,25.959999,1234200
5/18/2011,255984.2883,257823.4333,258386.6765,1188767,26.35,729500
5/19/2011,256323.893,256824.0448,258179.2783,478362,28.200001,2655100
5/20/2011,256830.5528,258389.6156,259380.6991,403575,27.969999,842500
5/23/2011,257526.7358,257619.7826,259001.0365,244209,26.82,863600
5/24/2011,257984.3587,258265.9495,258328.1563,374760,26.719999,613700
5/25/2011,258361.9556,259336.5876,260651.3868,279131,28.98,4693100
5/26/2011,258758.3691,259761.1385,260250.9494,889649,29.48,3336900
5/27/2011,259749.6085,260127.7813,261383.9867,647418,29.549999,1687100
5/31/2011,259797.1748,261061.7778,261884.8372,378077,30.139999,3290500
06/01/2011,259952.6399,260130.534,261405.3215,283933,28.52,1529900
06/02/2011,260895.2617,261492.6488,261509.5844,261384,28.76,986300
06/03/2011,261770.3972,263129.3024,264240.3423,285737,30.129999,6209200
06/06/2011,262663.3692,263671.6371,263671.758,523767,28.700001,2331100
06/07/2011,263221.3968,263605.6127,264606.8353,293868,28.370001,1222100
06/08/2011,263430.4927,263833.8834,265249.9611,399511,27.120001,1695900
06/09/2011,264181.3398,264444.6728,265680.9011,310188,27.620001,1603200
06/10/2011,264193.119,266101.574,267091.5369,334338,27.860001,1566600
6/13/2011,264302.7787,264863.9166,265310.8746,357914,28.43,1713400
6/14/2011,264408.8829,264635.6385,265191.8525,206099,28.6,1573400
6/15/2011,265151.5721,266148.2149,266373.1544,337224,27.32,1345000
6/16/2011,265714.6382,266927.0729,267198.7528,377265,26.5,1842200
6/17/2011,266190.8322,267455.3411,267562.8145,381283,26.5,1714000
6/20/2011,266334.0779,266622.596,267936.0584,545854,26.01,1537800
6/21/2011,267123.7334,268018.5634,268478.5673,723246,27.530001,1496000
6/22/2011,267907.979,268942.4267,269386.5355,601826,27.209999,1475600
6/23/2011,268686.5917,269193.4519,269432.8697,391604,27.709999,1170000
6/24/2011,269293.0481,271110.6196,271378.3996,366091,27.57,3608500
6/27/2011,269349.5948,270249.1186,270595.3912,325146,27.459999,1809400
6/28/2011,270183.2063,271823.2057,272569.4989,411333,28.110001,889200
6/29/2011,270849.5219,271625.9381,272059.0911,675973,28.290001,1461800
6/30/2011,270854.1622,270944.3561,272258.0743,433867,29.129999,946700
07/01/2011,271746.5704,272024.0929,272527.1136,293211,29.02,854900
07/05/2011,271962.8146,272345.5432,272436.694,316413,29.139999,996000
07/06/2011,272006.8518,272174.1051,272538.157,487662,28.959999,926900
07/07/2011,272498.6168,274174.7553,274826.2208,395088,29.73,1327900
07/08/2011,272901.3331,274724.4225,275149.8926,255111,28.809999,1240600
07/11/2011,273748.5958,274943.8746,276251.6941,310228,28.35,975800
07/12/2011,274072.6219,275999.4393,277177.1143,424036,28.17,1045400
7/13/2011,274184.4866,276134.4232,276697.7999,518186,28.639999,1066000
7/14/2011,274254.3996,276112.4078,277578.2308,749465,27.610001,1159000
7/15/2011,275218.032,275333.7111,276709.2785,632413,27.58,709000
7/18/2011,275301.9197,275937.1389,276328.3341,574213,27.23,851900
7/19/2011,275439.1642,275726.564,277218.5888,446549,27.889999,1026100
7/20/2011,276195.4674,277479.3257,278351.7008,610731,28.690001,3048300
7/21/2011,276229.6883,277203.0063,278644.4326,453051,28.700001,1011500
7/22/2011,276280.2189,277981.6453,278399.2069,293891,29.290001,583500
7/25/2011,276754.5021,277545.6326,277764.1595,395508,28.49,673300
7/26/2011,277608.4972,279051.4121,280111.7505,415346,28,760600
7/27/2011,278146.0114,278209.6856,279554.5462,513611,27.639999,958500
7/28/2011,278547.9593,280442.6327,281282.5227,330000,28.17,938700
7/29/2011,278644.5384,280519.7193,281414.2065,320997,28.17,948200
08/01/2011,278953.0142,280561.5515,280831.489,295126,28.77,1164900
08/02/2011,279930.4,281338.9435,282064.7558,682399,27.34,1549400
08/03/2011,280411.5001,280636.6183,281018.0567,991329,27.200001,1794500
08/04/2011,281143.2915,281731.118,282038.4799,484244,24.75,3064500
08/05/2011,281878.8696,283431.7304,283727.8819,239916,24.24,1964400
08/08/2011,282668.4088,283696.991,284764.3534,324845,23.639999,2608500
08/09/2011,282818.3686,283464.3398,284595.6111,423978,25.059999,1333400
08/10/2011,283394.7418,284557.4932,285614.8869,790326,23.82,1564200
08/11/2011,284270.7547,285099.8131,285149.9691,248236,25.299999,836500
08/12/2011,285125.4702,286673.0324,287894.0628,183801,26.309999,1009100
8/15/2011,285302.2824,286072.3149,286569.6536,476960,26.23,738600
8/16/2011,285943.7858,287906.5524,288201.029,660227,26.1,537700
8/17/2011,286131.084,286288.4798,287623.5608,774281,25.83,643700
8/18/2011,286310.5736,287713.3888,287794.7708,568168,24.26,1056600
8/19/2011,286556.7745,286633.5429,287700.7342,361237,22.299999,1375300
8/22/2011,287000.6398,287717.1554,288522.5576,430524,21.950001,986100
8/23/2011,287460.4772,289079.2299,290467.3603,516356,22.959999,869000
8/24/2011,288391.9309,290345.848,291462.9922,418788,23.870001,684300
8/25/2011,288800.372,289732.1414,289794.066,346033,23.110001,679800
8/26/2011,288946.9042,289694.3485,290750.2511,402984,23.73,761800
8/29/2011,289908.9629,291145.1999,292602.6212,415972,24.709999,803400
8/30/2011,290331.7732,291193.5179,292121.948,511511,24.629999,366200
8/31/2011,290376.1885,290524.8173,291396.0075,384871,24.74,823800
09/01/2011,291304.2515,292059.8972,293337.6443,753898,24,848100
09/02/2011,292073.1941,294038.1695,295483.2516,2100147,23.07,769900
09/06/2011,292898.0726,294150.6877,295034.6396,1095061,22.940001,809800
09/07/2011,293609.4784,295403.4658,296659.701,786599,23.84,459200
09/08/2011,293921.4964,295558.5099,295907.3722,619369,23.610001,505700
09/09/2011,294530.4271,295642.5374,296600.7446,556569,22.969999,669300
09/12/2011,294896.1669,296283.4603,296481.7126,528384,22.879999,566600
9/13/2011,295453.1713,296922.8631,298126.7875,594310,24.08,726500
9/14/2011,295877.6255,297688.0953,298232.1308,541928,24.34,830800
9/15/2011,296653.7442,298427.2373,299393.4398,518427,24.82,562600
9/16/2011,297167.9728,297990.2095,298027.2235,568863,25.799999,1417100
9/19/2011,297508.6543,297910.3721,298517.9446,693275,25.77,1157400
9/20/2011,298172.2155,299745.0745,300980.3032,738030,26.01,1180400
9/21/2011,298570.0216,299570.5333,300737.3937,543682,25.85,987600
9/22/2011,298755.719,299136.2353,300524.6433,814773,25.629999,775800
9/23/2011,299242.1042,299565.816,300005.9768,372373,26.379999,1156400
9/26/2011,299305.5555,300417.9834,301711.8491,460813,25.52,934800
9/27/2011,299927.4395,300027.3856,301141.5746,467523,26.190001,674500
9/28/2011,300245.9046,300888.3463,301398.5632,537212,24.59,723300
9/29/2011,300250.4846,301614.1923,302486.3233,235481,24.120001,929600
9/30/2011,300963.7018,302949.3424,303742.0168,354807,24.389999,1336100
10/03/2011,301057.9111,301779.6103,302438.1896,512212,23.73,1023200
10/04/2011,301322.4935,302443.4779,303699.6056,1028582,23.66,1200300
10/05/2011,301890.9145,302816.6961,303186.1427,837678,25.370001,1229500
10/06/2011,302843.6393,302942.0458,303563.7984,520179,26.959999,1769100
10/07/2011,303276.6679,303480.3667,304274.6932,474698,26.99,1311600
10/10/2011,303591.1911,305395.8738,305395.9812,670239,27.879999,923500
10/11/2011,304097.4978,306001.6008,306689.5855,1288277,27.610001,575700
10/12/2011,304805.7053,306337.328,306659.8212,147503.0094,27.799999,1123400
10/13/2011,305081.3795,306101.6085,307202.4375,147526.9015,27.940001,1043500
10/14/2011,305414.0221,305744.803,306459.9878,147555.4761,28.049999,1400500
10/17/2011,306395.8522,307870.9065,308228.4703,147553.3087,27.42,754500
10/18/2011,306649.4342,307561.7016,307865.5441,147564.9292,28.34,999700
10/19/2011,307521.6102,307640.9999,307742.9764,147567.9842,27.57,792900
10/20/2011,308440.3213,310134.2606,311156.495,147579.4892,27.34,999700
10/21/2011,308612.521,309796.306,310519.3434,147857.4684,28.030001,1142600
10/24/2011,309500.0264,310955.1295,311593.2105,148302.4453,28.549999,940600
10/25/2011,309631.1176,310068.4661,310121.7584,148688.6502,28.25,654400
10/26/2011,310361.686,311462.6123,311668.1258,149487.4405,27.98,510500
10/27/2011,311189.1673,312263.9406,313144.8189,150083.5542,28.76,869400
10/28/2011,311690.7146,311977.0942,313314.9997,150997.7806,29.870001,1264000
10/31/2011,312175.4834,313116.9778,314015.3086,151736.3395,29.370001,1134000
11/01/2011,312779.3958,313128.6807,313423.4093,152523.5704,28.879999,635200
11/02/2011,312974.9524,314186.6258,315104.1732,153512.5277,28.709999,875300
11/03/2011,313756.4024,313966.1556,314359.2137,153642.8987,32.459999,2509700
11/04/2011,314690.8361,315872.3936,316787.0348,154026.73,32.310001,3032900
11/07/2011,315578.3029,317516.3438,318854.6546,154567.3052,31.27,1266300
11/08/2011,316509.783,317599.7078,317820.4002,154990.808,31.84,1167900
11/09/2011,317341.084,319027.0535,319920.1379,155143.7529,30.879999,953700
11/10/2011,317500.9687,319018.1836,319413.4726,155293.3261,31.33,747300
11/11/2011,318476.2165,319487.3163,320926.6747,155941.4946,33.639999,3868300
11/14/2011,318751.1732,319917.4803,321213.3156,156287.8498,33.220001,1325700
11/15/2011,319090.7213,319562.402,320345.4211,156323.1757,33.93,891000
11/16/2011,319724.9877,320667.6394,320752.1264,156889.5167,34.939999,1833200
11/17/2011,320087.3625,321276.4226,322270.7762,157696.9563,33.68,1349300
11/18/2011,320563.3146,321576.1404,323055.8512,158256.9064,32.599998,902800
11/21/2011,320579.4463,321678.5473,322869.4376,158332.5786,31.76,1031600
11/22/2011,320850.7367,321593.7408,322599.0629,158353.7927,32.07,732600
11/23/2011,321527.5887,321890.3301,323255.6231,158623.1961,31.450001,451800
11/25/2011,321703.5722,323151.5881,324348.3728,159072.0155,31.66,239600
11/28/2011,322625.1893,322802.219,323632.1114,159173.4766,32.560001,681200
11/29/2011,322875.6335,322970.1924,323254.0626,159917.7781,31.75,591100
11/30/2011,322922.5984,323524.4124,323952.6798,160664.3824,32.740002,760300
12/01/2011,323134.0305,324540.9881,325498.7162,161031.9029,32.599998,1030200
12/02/2011,323616.0893,323971.1873,325185.1113,161273.0183,33.299999,802800
12/05/2011,323931.2269,325091.2697,325178.448,161791.3699,34.419998,1160100
12/06/2011,324783.6506,325258.1359,325333.9459,162035.7537,34.869999,951800
12/07/2011,324878.9055,325160.9006,326308.6459,162196.1548,34.189999,674300
12/08/2011,325316.3319,327033.2608,327866.1573,162356.2208,30.889999,3305800
12/09/2011,325335.7395,325568.0228,325920.6708,162614.4781,31.040001,1239500
12/12/2011,325712.8417,325992.1247,327298.6047,163027.8287,30.41,758700
12/13/2011,325967.6033,326966.9633,328265.6126,163196.0068,29.450001,994100
