Date,Open,High,Low,Close,Adj Close,Volume
9/28/2010,144000,146000,144000,450152.0044,117625.1094,32712.56611
9/29/2010,143500,146500,143500,450152.6848,119667.2031,32812.93212
9/30/2010,146000,146500,144000,450155.1209,119258.7891,32913.3232
10/1/2010,147500,147500,145000,450155.2492,119258.7891,33014.27744
10/4/2010,146000,150000,145000,450155.3187,121300.8906,33114.93103
10/5/2010,150000,152000,149500,450161.2081,124159.8359,33215.39006
10/6/2010,150500,152000,149000,450161.3457,123751.4297,33316.32053
10/7/2010,150000,155000,150000,450170.7936,125793.5078,33416.71718
10/8/2010,155000,155000,152000,450180.1742,124976.6797,33517.42482
10/11/2010,153500,155000,151000,450189.4593,123751.4297,33618.26478
10/12/2010,152000,154500,152000,450196.8204,125793.5078,33719.22193
10/13/2010,152000,153500,150500,450199.3484,123342.9766,33820.12886
10/14/2010,151000,152000,149000,450209.0463,122117.6953,33921.06635
10/15/2010,149000,154000,149000,450210.9122,125385.1094,34021.95937
10/18/2010,152000,153000,148500,450218.4834,121709.3047,34122.29729
10/19/2010,148500,150500,147000,450226.9773,120892.4531,34222.63504
10/20/2010,146500,147500,142000,450229.4376,117216.7031,34322.92061
10/21/2010,142000,144000,141500,450232.8984,116399.8516,34423.46144
10/22/2010,143000,144000,142000,450234.8757,116399.8516,34523.77208
10/25/2010,141500,142000,138500,450235.6103,113540.8984,34624.08257
10/26/2010,138500,139000,135500,450244.5309,110681.9453,34724.61573
10/27/2010,136500,140500,136500,450247.257,113949.3203,34824.95564
10/28/2010,140500,142000,138500,450255.177,113540.8984,34925.54951
10/29/2010,138000,138500,136500,450257.2823,111498.7891,35026.22261
11/1/2010,136000,137500,135000,450259.4444,110273.5313,35126.28987
11/2/2010,136500,137500,135000,450265.6747,110681.9453,35226.80578
11/3/2010,135500,136500,134500,450268.0217,109865.1172,35327.07251
11/4/2010,135000,135500,132000,450271.1659,108639.875,35427.28442
11/5/2010,132500,136000,132500,450276.3581,109865.1172,35528.08338
11/8/2010,134000,135000,131500,450277.5117,107823.0156,35628.58675
11/9/2010,133000,134500,133000,450281.7134,108639.875,35728.86509
11/10/2010,133000,135000,132000,450291.519,109048.2734,35829.39229
11/11/2010,134500,137000,134000,450300.5942,110273.5313,35930.36956
11/12/2010,136000,137000,134500,450306.0635,110273.5313,36031.06737
11/15/2010,136000,136500,135000,450311.9059,111090.3672,36131.27062
11/16/2010,136000,137500,135000,450315.4927,111498.7891,36231.98234
11/17/2010,136500,139500,135000,450325.1436,113949.3203,36332.16923
11/18/2010,137500,138500,136500,450330.5261,112724.0391,36432.64051
11/19/2010,138500,139000,136500,450339.5056,112724.0391,36532.69782
11/22/2010,138000,139500,137500,450344.3703,113132.4688,36632.93086
11/23/2010,138500,139500,137500,450344.3929,113949.3203,36732.94739
11/24/2010,138500,141500,138500,450346.6694,113949.3203,36833.76785
11/26/2010,139500,140500,137500,450351.7015,113540.8984,36934.62157
11/29/2010,138500,140000,138000,450361.4639,113540.8984,37034.77747
11/30/2010,138000,138500,135500,450370.1732,110681.9453,37134.78195
12/1/2010,135500,138500,135000,450370.6195,113132.4688,37235.77208
12/2/2010,138000,139500,135000,450373.9192,110681.9453,37336.22328
12/3/2010,135500,136000,133500,450375.8473,109865.1172,37436.77575
12/6/2010,136000,136500,133500,450375.9655,109865.1172,37537.01503
12/7/2010,136000,138500,135500,450378.4601,111498.7891,37637.41036
12/8/2010,136500,139000,135500,450381.3499,112724.0391,37737.84588
12/9/2010,138500,141500,138500,450384.5871,114357.7266,37838.08135
12/10/2010,140500,141500,140000,450389.4164,115174.5938,37938.69713
12/13/2010,140500,142000,134500,450390.8442,113949.3203,38039.28534
12/14/2010,141000,144000,139500,450396.7977,115583.0156,38140.16037
12/15/2010,141500,142000,138500,450398.4148,113540.8984,38240.27595
12/16/2010,140000,140000,137500,450400.4875,114363.6641,38341.20631
12/17/2010,138000,138500,135500,450407.6924,111483.9844,38441.28996
12/20/2010,136500,138000,136000,450408.149,112718.1406,38541.66935
12/21/2010,138000,139500,137000,450418.0954,112718.1406,38642.04325
12/22/2010,136500,137000,134500,450423.8315,111072.6094,38742.186
12/23/2010,134000,134500,129000,450424.6101,106958.8125,38842.96535
12/27/2010,131500,132500,130500,450425.0585,107781.5781,38943.15603
12/28/2010,131000,133000,129000,450432.3536,107370.2031,39043.49019
12/29/2010,130500,132000,130500,450440.6101,107781.5781,39143.78769
12/30/2010,131500,133000,131000,450441.1248,108604.3359,39244.40316
12/31/2010,133000,135500,132500,450441.7154,111483.9844,39344.56821
1/3/2011,134000,134500,131000,450444.3633,108192.9609,39445.06868
1/4/2011,132000,134000,132000,450448.1951,109427.1094,39545.95739
1/5/2011,133000,134000,131000,450452.4743,108604.3359,39646.13586
1/6/2011,131500,132000,130000,450462.0435,106958.8125,39747.03289
1/7/2011,129500,131000,129000,450463.7385,106547.4453,39847.72569
1/10/2011,130000,131000,128500,450467.2662,106958.8125,39948.09264
1/11/2011,130000,130500,129000,450472.7249,106136.0547,40048.82306
1/12/2011,129500,136000,129500,450476.661,111483.9844,40149.29672
1/13/2011,135000,139500,134000,450485.9336,111895.3672,40249.63257
1/14/2011,137000,137500,135000,450485.9983,112718.1406,40350.36545
1/18/2011,137500,138000,135000,450488.7088,111895.3672,40450.835
1/19/2011,135000,136000,132000,450498.6227,108604.3359,40551.14123
1/20/2011,132500,136000,132500,450502.2268,111483.9844,40651.85252
1/21/2011,135500,135500,133000,450511.559,110249.8672,40752.3763
1/24/2011,133000,134000,130500,450512.8919,108604.3359,40852.99192
1/25/2011,132500,133000,129500,450518.6377,107370.2031,40953.59483
1/26/2011,130500,133000,130500,450522.2547,109427.1094,41054.39012
1/27/2011,134000,134000,132000,450531.267,109427.1094,41155.26416
1/28/2011,135000,137000,134500,450540.0744,112306.7578,41255.2709
1/31/2011,135500,137000,134000,450541.3594,110249.8672,41356.14485
2/1/2011,134000,135000,133500,450548.6598,110661.2344,41456.60592
2/2/2011,135000,136000,134500,450550.7439,111895.3672,41557.19033
2/3/2011,136000,137000,133000,450559.0279,109427.1094,41657.50176
2/4/2011,133500,135000,133000,450563.7162,111072.6094,41757.81723
2/7/2011,134500,135000,132000,450571.0385,109015.7188,41858.79248
2/8/2011,133000,134000,132000,450575.4753,109015.7188,41959.78338
2/9/2011,132500,133000,131000,450577.0377,108604.3359,42059.91882
2/10/2011,133000,134500,132000,450585.359,109015.7188,42160.47653
2/11/2011,132000,135500,131500,450595.2953,111483.9844,42261.23626
2/14/2011,136000,138000,134000,450596.631,112306.7578,42361.40371
2/15/2011,136500,137000,135000,450604.1027,111483.9844,42461.70234
2/16/2011,134000,134500,133000,450611.3762,110249.8672,42561.82533
2/17/2011,133500,135000,132500,450615.9637,109015.7188,42662.14879
2/18/2011,132000,133500,131000,450623.0328,109427.1094,42762.5416
2/22/2011,133000,133500,131500,450625.4857,108192.9609,42863.04091
2/23/2011,132500,136500,132000,450629.7366,111072.6094,42963.05007
2/24/2011,136000,139000,136000,450634.3026,114363.6641,43063.07203
2/25/2011,138500,140000,138000,450640.0434,114775.0469,43163.62787
2/28/2011,139500,140500,138000,450647.6706,114363.6641,43264.54007
3/1/2011,139000,140000,136500,450651.7007,114363.6641,43364.87859
3/2/2011,138000,140000,137500,450655.2586,114775.0469,43465.255
3/3/2011,138500,139500,137500,450664.1407,113952.2734,43565.91847
3/4/2011,140000,140500,138000,450664.8001,113952.2734,43666.67356
3/7/2011,137000,139500,136000,450673.9505,112718.1406,43766.92271
3/8/2011,137000,139500,136500,450682.9594,113952.2734,43866.98241
3/9/2011,137500,138500,136500,450690.2844,113540.8828,43967.5062
3/10/2011,138000,139500,137500,450691.6095,113540.8828,44067.98081
3/11/2011,139500,142000,139000,450697.6754,116831.9375,44167.98309
3/14/2011,140500,141500,139000,450698.5152,115597.8125,44268.00043
3/15/2011,140000,142000,138500,450699.1217,116420.5781,44368.18733
3/16/2011,141000,141500,138000,450705.9692,113952.2734,44468.40431
3/17/2011,138500,139500,138000,450713.5598,114775.0469,44568.99958
3/18/2011,138500,139500,135000,450716.8087,111483.9844,44669.6592
3/21/2011,138500,141000,137500,450723.874,114363.6641,44770.19205
3/22/2011,137500,140500,136500,450730.6655,115186.4063,44871.05629
3/23/2011,139000,140000,138500,450733.8111,114363.6641,44971.47479
3/24/2011,138500,139000,135500,450741.8919,112306.7578,45071.7648
3/25/2011,134000,135000,131000,450743.6446,109838.4844,45171.92996
3/28/2011,135000,135500,133500,450751.2269,110661.2344,45272.88312
3/29/2011,134500,137000,133500,450754.28,112306.7578,45373.22915
3/30/2011,136500,137000,133500,450754.8403,110249.8672,45474.09547
3/31/2011,133500,135000,133000,450762.1304,109427.1094,45574.27667
4/1/2011,134500,136500,133000,450765.6982,109427.1094,45674.87629
4/4/2011,133500,135500,132500,450772.6158,110661.2344,45775.33564
4/5/2011,134500,135500,132500,450774.682,109427.1094,45876.25057
4/6/2011,133500,134000,131500,450779.5732,108604.3359,45976.50536
4/7/2011,132500,135000,132000,450784.5187,109838.4844,46076.52819
4/8/2011,134500,134500,133500,450793.5207,110661.2344,46177.32352
4/11/2011,135000,139500,134500,450793.5788,113540.8828,46278.10456
4/12/2011,137500,138500,135000,450802.4852,113129.5234,46378.36365
4/13/2011,139000,139500,135500,450805.335,113540.8828,46478.98641
4/14/2011,138000,141500,137500,450810.7588,115597.8125,46579.33815
4/15/2011,139000,141000,139000,450813.0315,115186.4063,46680.20519
4/18/2011,141000,141500,140000,450821.4844,116420.5781,46781.16777
4/19/2011,141000,141500,139500,450829.9117,114775.0469,46881.51863
4/20/2011,139500,140000,136000,450838.9008,112306.7578,46981.88609
4/21/2011,136500,137000,135500,450839.7693,111895.3672,47082.61969
4/25/2011,137500,138000,136000,450843.7314,112718.1406,47183.35966
4/26/2011,137500,139500,137000,450849.5548,113952.2734,47283.65446
4/27/2011,138000,140000,130500,450857.0784,110249.8672,47384.17205
4/28/2011,135000,135000,129000,450859.4066,106136.0547,47484.60911
4/29/2011,130000,132000,130000,450864.212,108192.9609,47585.19904
5/2/2011,132000,134000,131000,450872.8732,108604.3359,47685.47141
5/3/2011,131500,132000,129500,450873.5535,107370.2031,47786.07581
5/4/2011,130500,133500,130000,450874.1663,107781.5781,47886.69725
5/5/2011,131000,133000,131000,450880.7175,108604.3359,47987.26083
5/6/2011,131500,132000,129500,450886.5341,106547.4453,48087.61971
5/9/2011,130000,133500,129500,450894.9012,109838.4844,48188.18701
5/10/2011,133500,134500,132500,450899.2207,109838.4844,48288.39614
5/11/2011,134500,135000,132500,450902.0844,110249.8672,48389.15129
5/12/2011,133500,136000,133000,450907.1577,111072.6094,48489.24745
5/13/2011,135500,136000,134500,450908.341,111895.3672,48589.58128
5/16/2011,135000,136000,133500,450911.743,111072.6094,48690.09418
5/17/2011,133000,135500,133000,450919.312,110661.2344,48790.7886
5/18/2011,133500,134500,132500,450921.9011,109427.1094,48890.9678
5/19/2011,133000,135500,132000,450931.4486,108604.3359,48991.55896
5/20/2011,134000,136000,133000,450938.8458,109838.4844,49091.78388
5/23/2011,134500,135500,133000,450945.8392,110249.8672,49192.50259
5/24/2011,135500,137000,135000,450947.855,112306.7578,49293.34122
5/25/2011,138000,138000,136500,450951.4146,112306.7578,49394.02207
5/26/2011,138500,142000,138000,450956.4505,116831.9375,49494.54465
5/27/2011,142000,145000,141000,450957.7777,118477.4531,49594.69089
5/31/2011,146000,148000,143500,450967.3552,118888.8438,49695.66518
6/1/2011,144500,145000,142500,450967.4245,119300.2188,49796.64927
6/2/2011,144500,145000,142000,450972.0431,118066.0938,49896.78268
6/3/2011,142000,143000,141000,450978.5062,116831.9375,49997.66344
6/6/2011,141000,142000,139000,450978.9624,114775.0469,50098.41472
6/7/2011,140000,142500,139500,450985.8663,116831.9375,50198.71656
6/8/2011,141500,144000,141500,450991.4698,118066.0938,50299.41683
6/9/2011,144500,144500,142500,450996.0044,118066.0938,50400.14162
6/10/2011,143000,143000,141000,451003.4239,116831.9375,50500.59644
6/13/2011,143000,144000,142000,451010.1843,118477.4531,50601.30226
6/14/2011,143500,145000,143500,451014.6624,118888.8438,50702.06951
6/15/2011,144500,145000,144000,451016.8675,118888.8438,50802.94722
6/16/2011,142500,144000,141500,451021.658,120569.2422,50903.4025
6/17/2011,142500,146000,142000,451026.5333,122669.7656,51004.26694
6/20/2011,146000,150500,145500,451028.7117,126030.5781,51104.52061
6/21/2011,151000,154000,150000,451029.363,128551.1953,51204.66334
6/22/2011,152500,155000,152000,451038.9384,129391.3828,51305.07121
6/23/2011,154000,154500,152000,451044.2037,128971.2969,51405.38308
6/24/2011,152000,153000,149500,451050.2715,126870.7578,51505.95223
6/27/2011,151000,151500,149500,451050.413,126450.6719,51606.73637
6/28/2011,150500,153000,150500,451057.2655,127710.9609,51707.3173
6/29/2011,150500,150500,147500,451057.3249,124770.2734,51808.29493
6/30/2011,148000,151000,147500,451064.1311,124350.1641,51908.99519
7/1/2011,149000,150000,148500,451069.2568,125190.3672,52009.83026
7/5/2011,148500,151000,148500,451077.6239,126450.6719,52110.37658
7/6/2011,150000,154000,149500,451082.8738,128971.2969,52210.63305
7/7/2011,153000,155500,151000,451092.1881,129391.3828,52311.23124
7/8/2011,153000,153500,151000,451095.0218,127710.9609,52411.95663
7/11/2011,150500,153500,150000,451096.7106,128551.1953,52512.55662
7/12/2011,151500,152000,148500,451100.7584,125190.3672,52613.0086
7/13/2011,149500,149500,145500,451108.236,123089.875,52713.45144
7/14/2011,146500,147500,141500,451117.7577,119308.9375,52813.77252
7/15/2011,143500,143500,139500,451120.014,119729.0469,52914.31139
7/18/2011,141500,142500,139000,451125.9641,117208.4375,53015.26954
7/19/2011,140000,141000,139000,451130.202,117208.4375,53115.70967
7/20/2011,140000,140000,135500,451133.9149,114267.7109,53216.20121
7/21/2011,136500,139000,136000,451136.0842,115528.0234,53316.44044
7/22/2011,139000,139500,136000,451141.7006,114687.8047,53417.07894
7/25/2011,138000,140000,137500,451143.9843,116788.3359,53518.00233
7/26/2011,138500,139500,137000,451149.0264,116788.3359,53618.77259
7/27/2011,139500,141000,137500,451156.7074,117628.5313,53719.6222
7/28/2011,141000,141500,139000,451157.407,118468.7422,53820.08151
7/29/2011,141500,141500,139000,451163.0845,117208.4375,53920.49598
8/1/2011,140000,140500,139500,451163.7341,117628.5313,54021.42966
8/2/2011,141500,146500,141500,451165.7395,122249.6875,54122.05523
8/3/2011,146500,151500,146500,451167.6241,126450.6719,54222.35549
8/4/2011,149500,151000,148000,451177.0722,126450.6719,54323.11997
8/5/2011,149500,151000,149500,451185.5301,126030.5781,54424.11989
8/8/2011,150000,151500,149000,451186.8016,126870.7578,54524.33663
8/9/2011,150000,151000,147000,451188.369,125610.4688,54624.90096
8/10/2011,150500,150500,145000,451190.7976,122669.7656,54725.27741
8/11/2011,147000,148500,146500,451198.918,124350.1641,54825.96484
8/12/2011,148500,149000,146500,451208.161,124770.2734,54926.31757
8/15/2011,148500,150000,146500,451218,125610.4688,55026.98199
8/16/2011,149000,150500,148500,451226.4317,124770.2734,55127.136
8/17/2011,147000,148000,141000,451232.384,119308.9375,55227.34974
8/18/2011,141500,145000,140000,451233.1483,121829.5547,55327.64888
8/19/2011,143000,146000,143000,451240.8869,120989.3438,55427.7993
8/22/2011,144000,144500,141500,451243.1255,121409.4531,55527.81955
8/23/2011,144500,145500,143500,451252.8543,121829.5547,55628.21406
8/24/2011,145000,146500,143500,451257.6584,122669.7656,55728.74537
8/25/2011,145500,147000,145000,451265.7631,122669.7656,55829.22179
8/26/2011,147000,149500,146500,451275.5683,125190.3672,55929.7072
8/29/2011,148500,149500,147500,451278.4514,125610.4688,56030.27259
8/30/2011,151500,152500,149000,451283.8895,127290.8594,56130.6514
8/31/2011,152500,152500,150000,451287.6605,127290.8594,56230.76807
9/1/2011,152500,157000,151500,451294.2659,131491.9219,56331.10412
9/2/2011,158000,171000,157500,451299.6042,142834.6563,56431.56799
9/6/2011,167500,170500,165500,451302.7493,142834.6563,56532.06971
9/7/2011,168500,169000,165000,451304.0957,138633.6406,56632.89268
9/8/2011,164000,167000,162000,451308.1793,137793.4531,56733.12441
9/9/2011,162000,163000,159000,451318.1555,136113.0156,56833.61234
9/12/2011,162000,163000,158500,451327.5429,134432.625,56933.85691
9/13/2011,159500,160500,155500,451333.9045,131071.8125,57033.90948
9/14/2011,156500,160000,156500,451335.7273,133172.2813,57134.77483
9/15/2011,159500,160500,156000,451345.3043,132332.0938,57235.36244
9/16/2011,156500,157000,153000,451349.9069,131491.9219,57336.20348
9/19/2011,154000,155000,150000,451352.0887,127710.9609,57436.48003
9/20/2011,152500,152500,147000,451354.3098,126030.5781,57537.23773
9/21/2011,149500,150000,147500,451363.2642,124350.1641,57638.14198
9/22/2011,148000,149500,144000,451366.722,121409.4531,57739.07551
9/23/2011,145000,147500,144500,451367.4755,122669.7656,57839.6887
9/26/2011,145000,145000,142500,451372.697,119729.0469,57939.97115
9/27/2011,143000,144500,141500,451373.6653,118888.8438,58040.63598
9/28/2011,143000,144500,141000,451375.1624,119729.0469,32000
9/29/2011,141500,143000,141000,451383.1546,119729.0469,32017.60247
9/30/2011,142500,144000,141000,451386.112,120989.3438,32035.25642
10/3/2011,144500,144500,141000,451389.2231,118468.7422,32052.94562
10/4/2011,140000,140500,136500,451393.3843,115107.8984,32070.72014
10/5/2011,137000,142000,137000,451393.8031,118888.8438,32088.6764
10/6/2011,142000,143000,141000,451401.8498,118888.8438,32106.67588
10/7/2011,141000,141500,139500,451405.299,118888.8438,32123.7778
10/10/2011,142500,146500,142000,451407.8644,121409.4531,32141.65498
10/11/2011,145000,152000,144500,451410.3734,126870.7578,32158.89392
10/12/2011,150000,151000,146500,451415.088,123509.9531,32176.43659
10/13/2011,144000,146000,142500,451415.9248,120989.3438,32193.85788
10/14/2011,143000,152000,143000,451416.3171,126870.7578,32211.34211
10/17/2011,150500,153000,149500,451422.4647,127710.9609,32228.93496
10/18/2011,152000,158000,150500,451431.3858,132752.1875,32246.611
10/19/2011,157000,160500,155500,451435.9174,131491.9219,32264.09627
10/20/2011,159000,159000,156500,451438.7086,132332.0938,32282.02155
10/21/2011,156000,157000,153500,451443.2727,130231.5938,32299.54719
10/24/2011,153000,156000,152000,451445.5099,129391.3828,32316.93365
10/25/2011,155000,158000,154500,451448.1141,132332.0938,32334.19936
10/26/2011,156000,159000,155000,451449.3806,133172.2813,32352.00647
10/27/2011,158000,166500,157500,451452.5579,138633.6406,32369.04428
10/28/2011,167000,171000,160000,451456.8956,142834.6563,32386.32678
10/31/2011,169000,171000,167000,451463.7602,142834.6563,32403.84098
11/1/2011,170000,173000,169000,451471.9647,142834.6563,32421.66144
11/2/2011,168500,170000,163500,451480.8473,137793.4531,32439.10902
11/3/2011,164500,167000,163500,451481.52,138633.6406,32456.74767
11/4/2011,165500,166500,163000,451485.9431,137373.3438,32474.73216
11/7/2011,163000,165000,161500,451486.8412,136113.0156,32492.35091
11/8/2011,162500,165500,161000,451494.3376,137793.4531,32510.2606
11/9/2011,162500,166000,162500,451499.4632,136953.2344,32527.77128
11/10/2011,162500,166500,162500,451501.9201,139053.7344,32545.40649
11/11/2011,164500,165000,160500,451509.6407,136953.2344,32562.88442
11/14/2011,163500,165500,161000,451515.9438,135692.9375,32580.21262
11/15/2011,160000,160000,157000,451518.23,133592.4063,32597.80689
11/16/2011,159000,161000,158500,451521.4995,134432.625,32614.90723
11/17/2011,160000,161000,158500,451529.9417,134432.625,32632.32598
11/18/2011,158000,163500,158000,451534.8931,136533.125,32650.30146
11/21/2011,163000,167000,162000,451535.2311,138213.5313,32667.80247
11/22/2011,165000,170000,164500,451536.5469,141994.4688,32685.03914
11/23/2011,168000,169000,162000,451543.1352,136953.2344,32702.24616
11/25/2011,163500,165000,162500,451546.4426,138633.6406,32719.84032
11/28/2011,164500,168000,163500,451549.9483,140314.0313,32737.17166
11/29/2011,166000,169000,165000,451552.4475,139893.9531,32754.59138
11/30/2011,166000,166000,160000,451556.6647,134852.7188,32772.51125
12/1/2011,162000,162000,160000,451565.9597,135692.9375,32789.95975
12/2/2011,162000,166000,162000,451568.4631,137793.4531,32807.33721
12/5/2011,163000,165000,162000,451577.225,137793.4531,32825.02292
12/6/2011,163000,163500,160000,451585.7424,134852.7188,32842.23535
12/7/2011,160000,162500,159500,451588.9856,134432.625,32860.15382
12/8/2011,159500,162500,159000,451591.4786,136123.5938,32877.90414
12/9/2011,159500,162000,158000,451599.23,134855.375,32895.09583
12/12/2011,158500,164000,158000,451604.4608,138237.3125,32912.89381
12/13/2011,162500,162500,157500,451612.2646,134009.8594,32930.74548
12/14/2011,158000,159000,155000,451612.9541,131896.1563,32948.10527
12/15/2011,156500,157000,155000,451621.1292,131473.4063,32965.42984
12/16/2011,153500,154500,150500,451627.1869,128091.4531,32982.76422
12/19/2011,151000,151500,147500,451631.3082,125132.2266,32999.90827
12/20/2011,148500,150000,146500,451641.2431,125132.2266,33017.69556
12/21/2011,149000,151000,148000,451647.597,125977.7422,33035.41625
12/22/2011,150000,151500,148000,451653.5247,125977.7422,33053.29219
12/23/2011,150000,154500,149500,451659.1261,130205.1875,33070.90099
12/27/2011,153500,154000,149500,451659.4476,127245.9766,33088.81789
12/28/2011,151000,151500,147000,451667.8803,125132.2266,33106.40875
12/29/2011,148500,149500,147000,451669.1771,125554.9922,33123.96503
12/30/2011,149000,149000,145000,451669.5491,125132.2266,33141.37408
1/3/2012,148000,148000,146500,451677.8,124709.4922,33159.23012
1/4/2012,148000,148000,144500,451683.532,122595.7891,33176.52419
1/5/2012,145000,147500,144500,451686.014,123441.2734,33194.32453
1/6/2012,147000,150000,146500,451688.3316,125132.2266,33211.62051
1/9/2012,148000,148500,144500,451689.5342,123864.0234,33228.8367
1/10/2012,146500,150000,146500,451697.3288,126400.4922,33245.88368
1/11/2012,149500,149500,144500,451698.7791,122595.7891,33263.47671
1/12/2012,145000,147000,144500,451707.2201,123018.5313,33281.24347
1/13/2012,146500,148000,145500,451714.1329,124709.4922,33299.02276
1/17/2012,147500,149500,146000,451722.9682,125554.9922,33316.58571
1/18/2012,148000,151000,147000,451724.419,126823.2266,33333.6949
1/19/2012,150500,151000,148000,451731.6374,125132.2266,33350.7259
1/20/2012,147000,147500,143500,451739.3181,121750.3047,33367.98925
1/23/2012,145000,146000,144000,451747.8141,123441.2734,33385.90799
1/24/2012,144500,146500,144000,451754.2251,122595.7891,33403.81728
1/25/2012,143500,145500,141000,451762.8361,120059.3203,33421.47215
1/26/2012,142500,146000,142000,451766.9057,122173.0234,33438.87547
1/27/2012,145000,146000,143000,451773.9906,122173.0234,33456.6457
1/30/2012,143000,144500,141500,451780.1045,121750.3047,33474.45527
1/31/2012,144000,145500,143500,451781.5422,122173.0234,33492.30832
2/1/2012,145000,148500,143500,451788.9497,125132.2266,33509.90389
2/2/2012,148000,150000,145000,451797.752,124286.75,33527.38568
2/3/2012,146500,147500,145500,451805.5842,123864.0234,33545.0655
2/6/2012,146500,147000,143500,451813.512,121327.5547,33562.66441
2/7/2012,143500,145500,143000,451820.6885,122173.0234,33580.09953
2/8/2012,144000,146000,144000,451824.5402,122173.0234,33597.61271
2/9/2012,143000,144500,142500,451830.8558,121750.3047,33615.45108
2/10/2012,142500,144000,138500,451839.3014,120904.8125,33632.92053
2/13/2012,142000,145000,139500,451846.9351,118791.0859,33650.70217
2/14/2012,141000,143500,139500,451848.7231,120904.8125,33667.96351
